Commune;Population standardisée par la consommation de soins de médecine générale par tranche d'âge;APL aux médecins généralistes
90036;3427,414564;4,656172151
90037;1485,515809;3,868416372
90039;2153,098271;4,459297661
90041;553,2854302;2,546391607
90042;241,673293;5,024302078
90043;768,6256906;3,246169985
90044;437,5975509;2,131518615
90045;584,7795335;3,84987634
90046;130,1491903;3,026248692
90047;846,6965887;2,540271811
90048;216,1792231;3,519821646
90049;452,8209489;3,559855649
90050;3325,638914;3,110148813
90051;3015,415839;2,443656986
90052;543,3209142;4,699086071
90053;315,4003115;3,279589585
90054;1402,583709;2,223511696
90055;744,938432;4,256627198
90056;542,1404385;4,226243442
90057;229,8756746;4,221185624
90058;123,5776927;6,785633528
90059;38,82080472;1,588411798
90060;289,2244928;5,175973241
90061;436,9761855;2,067532322
90062;297,7831734;2,647160169
90063;1173,570032;1,754475628
90064;240,7474533;3,347565207
90065;375,6135391;4,579279578
90066;1291,381417;5,086019839
90067;1337,145086;3,555957265
90068;419,2833828;2,454097499
90069;1158,870586;2,739449254
90070;1046,665249;2,768136446
90071;288,1414733;2,509563159
90072;4019,117694;4,12620436
90074;1143,829694;5,849076421
90075;308,0673016;2,53153491
90076;180,076575;3,702539718
90077;305,3592052;4,70445545
90078;452,9086601;4,513153953
90079;781,9815539;1,783832248
90080;270,3358449;2,768536249
90081;102,7953901;2,861444549
90082;336,3237373;3,508349719
90083;90,54791236;1,991746481
90084;220,5520125;4,095451897
90085;1041,372234;5,629888118
90086;1015,720401;2,864375283
90087;1547,890314;4,402200519
90088;423,3657728;2,045644291
90089;639,9929098;4,876811252
90090;891,3171979;5,263632158
90091;624,5591537;7,599925303
90093;420,7765597;2,470874169
90094;293,3378866;2,223511696
90095;1282,78838;7,321334047
90096;254,1746556;4,036526268
90097;5410,091723;5,182085974
90098;214,8802957;4,092296184
90099;240,1816224;3,151930769
90100;777,8402883;2,602275344
90101;640,4369589;4,358361939
90102;954,7375145;4,692725677
90103;168,1857446;1,732028666
90104;296,5172421;2,148712054
90105;4096,427437;2,564899834
91001;1637,218557;2,805667757
91016;10120,24892;2,894178465
91017;148,0884697;2,108194235
91021;32658,41668;2,33375458
91022;356,2708563;2,619908517
91027;306,6600076;3,240366826
91035;1249,993323;2,953687585
91037;909,0201151;3,364559733
91038;4349,303109;2,592162334
91041;7583,062277;2,445039635
91044;1289,366635;2,900333903
91045;4497,706635;3,353388365
91047;114,5134563;1,682827087
91064;392,6098834;2,672680839
91067;75,98664502;2,233389909
91069;520,91545;3,10487177
91075;1261,220034;3,2497649
91079;655,7953075;2,503762241
91080;3705,563885;3,227032876
91081;9208,589457;2,805397268
91085;630,8259829;2,7523625
91086;2155,109254;2,143890898
91093;7340,30501;2,547060629
91095;398,5399977;2,156141949
91097;3073,329717;3,078050239
91098;649,2668275;2,992154256
91099;24916,57263;1,866228869
91100;8246,024774;2,364772391
91103;1242,570828;2,472861901
91105;1201,677936;2,983856751
91106;3355,803445;2,586181639
91109;143,6296445;1,956701006
91111;25372,04601;2,713799365
91112;3153,340087;2,527202334
91114;436,5835856;2,903896092
91115;9645,129658;2,718044183
91121;3342,873022;2,639327952
91122;1049,546774;2,300153421
91129;418,5455176;2,596556655
91130;1092,956585;3,120714429
91131;2976,876092;1,958124986
91132;2627,952456;3,472991814
91135;347,0954383;2,225688085
91136;63,47183279;2,539696727
91137;129,6379032;2,897536702
91145;1938,159279;1,972709744
91148;1527,826664;2,206567298
91156;19290,3187;3,884413017
91159;47769,48357;2,287021379
91161;1726,94616;1,993671452
91174;4635,736639;3,948427493
91175;346,9322649;3,308504214
91179;276,4731453;2,856647292
91180;551,9360671;2,592460238
91184;8873,110996;2,688070375
91186;818,6625044;3,262369804
91191;1503,592432;3,442350411
91195;10665,23697;2,346930283
91198;28760,41841;2,695590444
91200;762,1168749;3,222168182
91201;5613,378238;3,124947351
91204;11586,431;2,64679556
91207;11162,57157;2,541024374
91215;23875,62182;2,591527111
91216;3153,962119;4,928397589
91223;6727,195203;2,950107345
91225;62265,82636;3,448117353
91226;3706,224724;3,043273014
91228;10792,16629;3,58715681
91232;205,1986511;2,951136179
91235;2025,305925;2,79591745
91240;1430,980001;2,583229074
91243;497,9281884;2,721588177
91244;155,0849168;2,636034072
91247;3687,434226;2,378856672
91248;20990,41134;2,776222079
91249;727,2703468;2,667032031
91272;1391,776403;3,984222873
91273;2656,310174;3,875077566
91274;1171,60278;2,705191641
91275;26137,33731;2,861587696
91284;646,4093785;2,8043707
91286;915,318875;3,15471773
91292;794,656469;3,376940891
91293;9823,479152;3,428309757
91294;6270,407782;2,224899794
91312;1935,490166;2,564526128
91315;625,6333658;3,471591756
91318;16214,82329;2,588495269
91319;5375,110078;2,94080033
91326;1453,021255;2,636738717
91330;4222,737436;2,829176174
91332;6719,71998;2,624658167
91333;6414,270227;4,079088537
91338;7066,203322;3,803649192
91339;20623,38524;2,39666239
91340;6190,387427;2,573434447
91345;2727,406773;2,912979056
91347;7918,176215;1,78529134
91359;228,7188036;2,66751239
91363;5239,052228;2,711158924
91374;47957,46434;3,868549987
91376;266,5173613;3,209518498
91377;13890,58528;3,176745328
91378;3392,619432;2,752475703
91386;579,8390044;1,927469133
91390;204,6598862;2,128270042
91393;4841,728;2,88120971
91399;1242,324614;2,779715005
91405;1871,31736;2,635522864
91408;727,6804943;2,572750475
91411;367,1743136;4,178501016
91412;23476,92717;2,962048225
91414;7278,772008;3,756430076
91421;13350,34375;2,787545439
91425;4415,259741;2,659569047
91432;20512,04804;2,630159899
91433;528,3522648;1,761782674
91434;461,5798111;2,72004274
91435;4012,042079;2,206100786
91441;4390,978551;2,887125377
91457;4469,880752;2,608685182
91458;1060,938017;2,345110566
91461;1875,253079;4,101017434
91463;928,730784;3,318629779
91468;15872,92892;2,77228188
91469;181,8294946;2,9040176
91471;33495,84613;2,58096109
91473;7565,019034;2,009781729
91477;543,8502796;2,460195951
91479;3954,61931;3,224680123
91482;317,0286806;1,982468147
91494;307,0902595;2,856380507
91495;262,8227541;2,735015195
91507;2166,776011;2,765655541
91508;8936,272687;3,654352858
91511;401,2527307;2,258695877
91514;28107,57762;2,251868875
91519;1376,93508;2,526364295
91521;107,4751467;2,644185396
91525;1808,37403;3,078776124
91526;3791,968226;3,840976752
91533;693,520338;3,972056744
91534;4979,249732;2,801384634
91538;513,8330228;2,895290263
91540;992,5746593;3,357072175
91544;529,211833;1,431763358
91546;35632,10612;2,946008287
91547;9987,678576;3,036749349
91549;7374,369234;4,609814568
91552;395,7571883;1,921073151
91553;418,1656811;5,047099158
91556;1534,198479;2,676640637
91560;19346,04801;3,485633916
91568;9945,605189;2,436195482
91570;5599,317789;1,661034766
91573;299,4207944;2,837138539
91577;3203,450096;2,319871897
91578;878,1328465;2,930310957
91579;5644,864638;3,299411935
91581;35714,58799;2,097428749
91587;1625,037949;2,580634046
91589;1297,862656;3,028433506
91593;7329,580583;3,289258125
91599;405,6549384;2,840829896
91600;214,2236401;2,212320894
91602;3604,634873;4,725494688
91613;273,8788744;2,916398889
91617;610,1494271;2,331898303
91619;1452,034241;2,914314549
91629;2270,937148;2,058151904
91630;1290,554689;2,322122526
91631;2111,432711;2,744107934
91634;911,2711141;3,647046928
91635;15804,96295;2,918988734
91639;2233,687909;2,745908126
91645;2605,739623;2,357204328
91648;612,3399313;3,14325529
91649;29974,96122;2,059752542
91654;5115,660705;4,061133364
91657;10185,25288;3,420921461
91659;715,8066767;2,836341284
91661;7305,596401;2,87752303
91662;2197,964289;3,935839341
91665;6985,718477;2,84098826
91666;606,7913289;3,160606917
91667;1172,865539;3,614808822
91671;4395,447833;2,77217042
91679;30233,52264;3,996776091
91685;7257,840779;3,603404775
91687;28478,40899;2,740259169
91689;23715,63968;2,803406357
91691;61853,92002;2,548158778
91692;80829,7177;3,103243906
92002;39062,6542;4,116707784
92004;27410,69899;3,571247156
92007;116966,0233;3,076539974
92009;20321,4852;2,959426068
92012;32094,26371;2,051993119
92014;35920,92457;4,018065271
92019;19967,7008;3,733565611
92020;52342,37259;2,441849361
92022;57360,45276;3,456070959
92023;81041,50225;2,952540207
92024;77990,07502;4,007128194
92025;24040,14826;3,162599846
92026;17911,68544;2,66647688
92032;27826,20092;4,090025572
92033;44711,32407;3,458466131
92035;65324,6799;3,093175618
92036;61598,51254;3,79080133
92040;29420,41142;3,614328141
92044;1777,305869;3,285068842
92046;45145,00566;2,47083035
92047;48548,15635;3,896424072
92048;88276,74447;3,077753303
92049;61704,74954;3,459119041
92050;28138,22733;2,477333783
92051;42228,43051;3,058634062
92060;76393,36829;3,039842469
92062;29747,00399;2,288686797
92063;19569,14871;2,629973915
92064;23208,56038;1,836189296
92071;45630,62268;2,701657554
92072;27233,87868;3,309722539
92073;8796,337574;3,090866369
92075;11220,35463;3,227769717
92076;22492,81303;2,708905936
92077;79731,77629;3,749318408
92078;80772,72519;3,05752736
93001;33771,79961;3,159245071
93005;53360,64721;2,830259163
93006;49672,12678;2,68899876
93007;50638,01678;3,450463223
93008;15614,95296;2,388410086
93010;26616,55777;3,455702295
93013;4700,759666;2,700983928
93014;39599,37227;3,213334666
93015;67732,14566;3,154528364
93027;9832,58536;3,182013863
93029;51337,09418;3,607762361
93030;37865,82037;3,45867882
93031;6776,665977;2,972217113
93032;7391,771392;3,535895345
93033;22401,79353;3,426478136
93039;42960,11319;3,725071586
93045;25457,50676;3,38748301
93046;103763,7155;3,073944076
93047;20252,62016;3,493678879
93048;33056,93479;3,272300814
93049;64103,62751;2,645914998
93050;41396,59559;3,727112718
93051;54156,22537;3,749818211
93053;22584,52682;3,611247596
93055;28036,57641;4,243014926
93057;17102,19989;3,838776114
93059;14370,49934;3,469314859
93061;26040,75728;3,704671358
93062;44076,37602;2,82204318
93063;102021,4031;3,648046246
93064;46918,17197;4,089014687
93066;47842,68582;2,751382612
93070;35496,55163;3,664584247
93071;34364,43032;2,522388318
93072;6718,583065;2,798354181
93073;28990,91889;3,915691572
93074;34012,4187;2,441390431
93077;12665,09952;4,174492897
93078;5532,326182;4,189194779
93079;41609,83822;3,080421093
94001;20512,29039;3,405850342
94002;15421,63675;2,953090993
94003;17158,73423;2,633529707
94004;16249,00579;3,464404937
94011;29390,50021;2,155351204
94015;74220,06691;3,043454309
94016;29414,82868;2,663606566
94017;17763,52448;3,392108196
94018;18835,48518;2,336940713
94019;42859,29599;3,121253522
94021;85670,02162;2,662068792
94022;51261,36821;2,974890233
94028;26181,53497;3,480276533
94033;17625,03779;3,621453388
94034;31030,23707;2,026961804
94037;58531,79643;3,6876712
94038;18830,03494;2,903367453
94041;23870,60131;3,22142516
94042;25729,65742;3,466348858
94043;54385,75698;2,68678062
94044;4667,672864;3,385009142
94046;4690,027081;2,329769
94047;32434,90636;2,739412488
94048;4567,883426;2,522963612
94052;22355,74842;2,068444126
94053;10335,51456;2,825632458
94054;2506,654832;3,295895118
94055;33682,27082;3,031645895
94056;19708,06168;2,568113999
94058;11171,52307;2,2494791
94059;5444,081481;2,568626822
94060;22396,71511;3,486665943
94065;75530,82634;3,755615736
94067;13836,67152;2,692505957
94068;3772,643177;2,331981654
94069;26392,6359;2,989228252
94070;28359,89456;2,774183537
94071;13749,47792;3,521186949
94073;10370,14769;3,345999561
94074;52632,36011;2,337244645
94075;20568,11249;3,425111479
94076;31257,20934;3,72293948
94077;27445,51308;2,791461058
94078;48538,63738;3,041506078
94079;89291,27433;2,865748248
94080;1099,745545;3,560574337
94081;927,2494552;1,962535174
95002;372,3198098;2,061558351
95008;200,360444;2,616839635
95011;2588,997061;2,864348374
95012;104204,8857;1,933042161
95014;13698,9552;2,004934132
95018;651,7833471;1,690407973
95019;267,8488302;1,731642151
95023;2566,248781;3,048349711
95024;1613,776079;4,966332825
95026;6910,696519;2,267952645
95028;839,1150273;2,212094848
95039;1939,807235;4,350618706
95040;146,8971341;1,356722087
95042;8790,930072;3,756485723
95046;9218,691461;2,830409779
95051;227,5503004;1,87143442
95052;526,7622344;3,010962299
95054;2102,663688;3,705481474
95055;2518,390939;2,973378233
95056;342,4049949;1,465503722
95058;7080,753359;4,096578271
95059;412,9567542;4,283722645
95060;27811,56596;2,410880457
95061;720,8340858;2,879965491
95063;1728,382791;2,643222805
95074;999,9112324;3,150761734
95078;6072,815718;3,443296431
95088;296,3805042;3,599223143
95091;950,6418201;2,117975897
95094;371,2845996;1,284647298
95101;208,7868467;1,560870439
95102;3942,692725;2,845170512
95110;312,2163481;2,37573143
95116;2154,55765;2,234157033
95119;58463,45465;3,780615635
95120;4798,875393;2,855022245
95127;315,3107614;2,227331919
95134;31,72312697;1,763520084
95139;2033,139664;1,521136088
95141;68,35368865;3,347003715
95142;3241,131277;3,500191749
95144;561,1477659;1,690495624
95149;286,1930923;4,112702278
95150;272,31389;3,133832199
95151;151,3315624;1,825555936
95154;430,6903402;2,403075369
95157;460,1295491;2,338643288
95166;552,2850254;3,05698681
95169;23333,73793;3,192400222
95170;1321,158385;1,614657745
95176;260,6765747;3,318452954
95177;6094,083376;2,605399116
95181;21577,37346;2,249090056
95183;15113,01348;2,149611698
95197;24970,07786;2,466574457
95199;6805,903094;2,176594928
95203;11437,52417;1,943906242
95205;2522,397788;2,17324688
95210;99,78772301;3,566258971
95211;619,3507123;1,491852413
95212;68,38494725;5,068674713
95213;16434,66461;4,086891662
95214;28450,70344;3,059686205
95218;9495,62662;1,812812781
95219;1945,868321;4,801552481
95229;9176,811977;2,590734043
95241;35228,13673;2,761701077
95250;488,9074141;3,066470602
95252;534,9252542;1,859292863
95253;3143,29517;4,893794796
95254;4607,41059;3,084152526
95256;372,07627;1,504274789
95257;39302,72556;2,275550359
95258;537,8440134;1,682696379
95268;518,6048678;2,239733508
95270;24385,13111;3,705591064
95271;28369,20399;2,421686434
95277;161,1085857;2,697228875
95280;669,8889338;1,597992774
95282;8263,087946;2,910525534
95287;159,1006482;1,664159879
95288;520,7769628;1,336486992
95295;279,9764321;1,379548195
95298;207,5124591;1,144681176
95301;287,3425352;1,846396001
95303;27950,48107;2,612546581
95304;590,5860191;2,023278649
95306;209,1642005;1,972231098
95308;12372,1716;2,818026134
95309;257,95496;3,189752264
95313;14808,00663;2,828747582
95316;602,1808448;2,022135009
95323;166,2175278;3,736482835
95328;387,4048843;2,325005913
95331;531,7240842;2,89610566
95341;9735,698398;2,79994799
95348;4460,821679;3,559324962
95351;1715,300714;2,811109351
95352;5490,21763;1,911076713
95353;654,7840322;3,868011707
95355;2859,482306;3,016432437
95365;3401,697632;1,32779958
95369;5474,859069;3,034542264
95370;185,2517183;1,317431003
95371;57,68720874;1,391682174
95379;5487,704015;3,273355665
95387;4905,75646;3,064286102
95388;9243,591661;3,984611154
95392;881,6460173;4,514687189
95394;1248,683304;4,524160238
95395;377,8501159;3,268838968
95409;20080,87963;4,973084185
95422;2951,513822;2,597911845
95424;13234,26583;2,45170713
95426;21474,40623;2,549209177
95427;405,6998893;1,883679976
95428;3492,702099;2,777122467
95429;1559,932775;3,494042467
95430;117,2803115;2,15548882
95436;656,0240123;3,491178915
95438;1842,35269;2,016215883
95445;197,4795129;1,15425467
95446;2030,001638;3,809609786
95447;799,5066375;2,695301433
95450;636,2025996;2,923918592
95452;684,6924589;2,592715251
95456;316,9813053;1,756161696
95459;16238,80673;3,533448136
95462;5346,887303;2,42764073
95476;509,0959778;2,818595251
95480;11680,67298;3,200398665
95483;7891,918776;4,978634376
95487;658,3918367;3,353847554
95488;8243,230743;3,105542439
95489;67,3452744;4,415630266
95491;143,6534489;3,789374863
95492;28870,75448;1,953796033
95493;3942,23738;2,94662844
95500;3361,639787;2,604474675
95504;551,5674926;4,008045145
95509;452,8261667;2,286183041
95510;2595,657559;3,976721298
95523;857,6094018;2,898257882
95527;1114,116017;3,527941775
95529;14073,10402;2,897708357
95535;995,0509411;2,650812193
